hotel,country,deposit_type,total
City Hotel,GBR,No Deposit,2.0
City Hotel,NLD,No Deposit,2.0
City Hotel,BRA,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,NLD,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,VGB,No Deposit,2.0
City Hotel,CHN,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,HUN,No Deposit,2.0
City Hotel,MAR,No Deposit,4.0
City Hotel,DEU,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,USA,No Deposit,1.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,MAR,No Deposit,2.0
City Hotel,USA,No Deposit,3.0
City Hotel,ESP,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,ISR,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,4.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,GBR,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,CHN,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,KOR,No Deposit,2.0
City Hotel,CHN,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,GEO,No Deposit,3.0
City Hotel,HKG,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,SWE,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,MUS,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,MOZ,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,4.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,RUS,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,ESP,No Deposit,3.0
City Hotel,CHN,No Deposit,3.0
City Hotel,BEL,No Deposit,3.0
City Hotel,FRA,No Deposit,4.0
City Hotel,DEU,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,DEU,No Deposit,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,GBR,No Deposit,3.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,NLD,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,NLD,No Deposit,2.0
City Hotel,ESP,No Deposit,4.0
City Hotel,DEU,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,TUR,No Deposit,2.0
City Hotel,FRA,No Deposit,4.0
City Hotel,ESP,No Deposit,3.0
City Hotel,MAR,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,PRT,No Deposit,1.0
City Hotel,FRA,No Deposit,3.0
City Hotel,PRT,No Deposit,1.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ESP,No Deposit,4.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,4.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,GBR,No Deposit,1.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,GBR,No Deposit,3.0
City Hotel,MOZ,No Deposit,4.0
City Hotel,DNK,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ESP,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,4.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ESP,No Deposit,4.0
City Hotel,DEU,No Deposit,2.0
City Hotel,FRA,No Deposit,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,CHN,No Deposit,3.0
City Hotel,RUS,No Deposit,2.0
City Hotel,ROU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,ROU,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,RUS,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ESP,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,ROU,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,BRA,No Deposit,2.0
City Hotel,ROU,No Deposit,2.0
City Hotel,AGO,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,USA,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,BRA,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,TUR,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,1.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,TUR,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,MAR,No Deposit,2.0
City Hotel,MAR,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,CHN,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,Non Refund,1.0
City Hotel,IRL,No Deposit,2.0
City Hotel,FRA,No Deposit,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,Non Refund,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,RUS,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,RUS,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,GBR,No Deposit,3.0
City Hotel,ESP,No Deposit,3.0
City Hotel,MAR,No Deposit,4.0
City Hotel,FRA,No Deposit,2.0
City Hotel,NOR,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,NLD,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ITA,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,BRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,BRA,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,FRA,No Deposit,4.0
City Hotel,DEU,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,AUT,No Deposit,2.0
City Hotel,BEL,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,ITA,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,GRC,No Deposit,2.0
City Hotel,HUN,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,AUT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ESP,No Deposit,4.0
City Hotel,ESP,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,USA,No Deposit,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,POL,No Deposit,4.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,CHE,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,ESP,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,GRC,No Deposit,2.0
City Hotel,GRC,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,GRC,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,BRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,RUS,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,ITA,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,GBR,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,CHN,No Deposit,3.0
City Hotel,ESP,No Deposit,4.0
City Hotel,GBR,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ITA,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,DEU,No Deposit,4.0
City Hotel,DEU,No Deposit,2.0
City Hotel,POL,No Deposit,2.0
City Hotel,UKR,No Deposit,3.0
City Hotel,ESP,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,AUT,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,FRA,No Deposit,4.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,RUS,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,ESP,No Deposit,2.0
City Hotel,BRA,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,NLD,No Deposit,2.0
City Hotel,NLD,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,GIB,No Deposit,2.0
City Hotel,ITA,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,NLD,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,SWE,No Deposit,3.0
City Hotel,MAR,No Deposit,3.0
City Hotel,ESP,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,PRT,No Deposit,4.0
City Hotel,BEL,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,BEL,No Deposit,4.0
City Hotel,ESP,No Deposit,4.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ESP,No Deposit,4.0
City Hotel,ESP,No Deposit,3.0
City Hotel,BEL,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,ESP,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,SVN,No Deposit,3.0
City Hotel,SVN,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,POL,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,DEU,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,DEU,No Deposit,1.0
City Hotel,DEU,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,4.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,No Deposit,4.0
City Hotel,GBR,No Deposit,3.0
City Hotel,RUS,No Deposit,1.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,LUX,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,ZAF,No Deposit,2.0
City Hotel,COL,No Deposit,3.0
City Hotel,GBR,No Deposit,4.0
City Hotel,ITA,No Deposit,2.0
City Hotel,POL,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ESP,No Deposit,1.0
City Hotel,ESP,No Deposit,4.0
City Hotel,ESP,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,NLD,No Deposit,2.0
City Hotel,NOR,No Deposit,2.0
City Hotel,PRT,Non Refund,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,PRT,Non Refund,1.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,ARE,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,AUS,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,AUS,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,ISR,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,IRL,No Deposit,3.0
City Hotel,BRA,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,AUS,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,ITA,No Deposit,3.0
City Hotel,PRT,Non Refund,2.0
City Hotel,ESP,No Deposit,4.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,CHE,No Deposit,3.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,PRT,No Deposit,4.0
City Hotel,GBR,No Deposit,1.0
City Hotel,ITA,No Deposit,3.0
City Hotel,PRT,Non Refund,2.0
City Hotel,POL,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,IRL,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,POL,No Deposit,2.0
City Hotel,POL,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,POL,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,POL,No Deposit,2.0
City Hotel,POL,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,CHN,No Deposit,3.0
City Hotel,POL,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,POL,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,GBR,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,USA,No Deposit,3.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,ISR,No Deposit,3.0
City Hotel,ISR,No Deposit,3.0
City Hotel,ISR,No Deposit,2.0
City Hotel,GBR,No Deposit,3.0
City Hotel,TUN,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,BGR,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,ESP,No Deposit,2.0
City Hotel,HUN,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,AGO,No Deposit,2.0
City Hotel,AGO,No Deposit,3.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,MAR,No Deposit,2.0
City Hotel,NLD,No Deposit,3.0
City Hotel,PRT,Non Refund,2.0
City Hotel,ESP,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,PRT,Non Refund,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,ISR,No Deposit,2.0
City Hotel,ISR,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,BEL,No Deposit,2.0
City Hotel,FRA,No Deposit,4.0
City Hotel,BEL,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,MAR,No Deposit,1.0
City Hotel,MAR,No Deposit,1.0
City Hotel,ITA,No Deposit,4.0
City Hotel,ESP,No Deposit,2.0
City Hotel,SWE,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,FIN,No Deposit,2.0
City Hotel,DZA,No Deposit,3.0
City Hotel,DZA,No Deposit,3.0
City Hotel,IRL,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,PRT,No Deposit,0.0
City Hotel,ESP,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,POL,No Deposit,2.0
City Hotel,BRA,No Deposit,3.0
