hotel,country,deposit_type,total
City Hotel,620,No Deposit,2.0
City Hotel,410,No Deposit,2.0
City Hotel,156,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,156,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,643,No Deposit,3.0
City Hotel,250,No Deposit,3.0
City Hotel,380,No Deposit,2.0
City Hotel,024,No Deposit,1.0
City Hotel,276,No Deposit,2.0
City Hotel,156,No Deposit,3.0
City Hotel,276,No Deposit,2.0
City Hotel,156,No Deposit,3.0
City Hotel,724,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,792,No Deposit,1.0
City Hotel,724,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,076,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,250,No Deposit,2.0
City Hotel,156,No Deposit,3.0
City Hotel,504,No Deposit,3.0
City Hotel,504,No Deposit,2.0
City Hotel,076,No Deposit,1.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,203,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,056,No Deposit,2.0
City Hotel,616,No Deposit,2.0
City Hotel,203,No Deposit,2.0
City Hotel,056,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,156,No Deposit,2.0
City Hotel,156,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,156,No Deposit,3.0
City Hotel,156,No Deposit,3.0
City Hotel,410,No Deposit,4.0
City Hotel,156,No Deposit,2.0
City Hotel,156,No Deposit,2.0
City Hotel,642,No Deposit,2.0
City Hotel,642,No Deposit,2.0
City Hotel,024,No Deposit,2.0
City Hotel,024,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,024,No Deposit,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,No Deposit,2.0
City Hotel,620,Non Refund,1.0
City Hotel,620,No Deposit,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,276,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,756,No Deposit,2.0
City Hotel,156,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,208,No Deposit,3.0
City Hotel,156,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,756,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,372,No Deposit,1.0
City Hotel,156,No Deposit,2.0
City Hotel,250,No Deposit,4.0
City Hotel,756,No Deposit,2.0
City Hotel,056,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,5.0
City Hotel,620,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,620,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,372,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,348,No Deposit,2.0
City Hotel,620,No Deposit,5.0
City Hotel,826,No Deposit,3.0
City Hotel,620,No Deposit,2.0
City Hotel,840,No Deposit,3.0
City Hotel,826,No Deposit,2.0
City Hotel,292,No Deposit,4.0
City Hotel,620,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,380,No Deposit,4.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,348,No Deposit,2.0
City Hotel,076,No Deposit,3.0
City Hotel,076,No Deposit,3.0
City Hotel,276,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,156,No Deposit,3.0
City Hotel,826,No Deposit,1.0
City Hotel,826,No Deposit,1.0
City Hotel,024,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,156,No Deposit,1.0
City Hotel,056,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,032,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,056,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,756,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,756,No Deposit,4.0
City Hotel,826,No Deposit,2.0
City Hotel,756,No Deposit,3.0
City Hotel,756,No Deposit,3.0
City Hotel,756,No Deposit,3.0
City Hotel,756,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,4.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,826,No Deposit,1.0
City Hotel,380,No Deposit,2.0
City Hotel,208,No Deposit,3.0
City Hotel,446,No Deposit,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,643,No Deposit,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,826,No Deposit,2.0
City Hotel,724,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,826,No Deposit,2.0
City Hotel,203,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,620,No Deposit,3.0
City Hotel,442,No Deposit,3.0
City Hotel,724,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,792,No Deposit,2.0
City Hotel,076,No Deposit,1.0
City Hotel,250,No Deposit,3.0
City Hotel,276,No Deposit,2.0
City Hotel,208,No Deposit,4.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,3.0
City Hotel,276,No Deposit,1.0
City Hotel,756,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,826,No Deposit,1.0
City Hotel,276,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,616,No Deposit,4.0
City Hotel,250,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,276,No Deposit,1.0
City Hotel,208,No Deposit,4.0
City Hotel,250,No Deposit,2.0
City Hotel,642,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,250,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,156,No Deposit,3.0
City Hotel,616,No Deposit,3.0
City Hotel,616,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,784,No Deposit,2.0
City Hotel,756,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,276,No Deposit,3.0
City Hotel,826,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,1.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,156,No Deposit,2.0
City Hotel,156,No Deposit,2.0
City Hotel,024,No Deposit,1.0
City Hotel,156,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,756,No Deposit,2.0
City Hotel,756,No Deposit,2.0
City Hotel,756,No Deposit,2.0
City Hotel,826,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,756,No Deposit,2.0
City Hotel,428,No Deposit,2.0
City Hotel,528,No Deposit,1.0
City Hotel,250,No Deposit,3.0
City Hotel,428,No Deposit,2.0
City Hotel,642,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,158,No Deposit,3.0
City Hotel,642,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,250,No Deposit,4.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,250,No Deposit,2.0
City Hotel,642,No Deposit,2.0
City Hotel,024,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,826,No Deposit,1.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,826,No Deposit,3.0
City Hotel,826,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,076,No Deposit,2.0
City Hotel,616,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,826,No Deposit,3.0
City Hotel,158,No Deposit,3.0
City Hotel,826,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,643,No Deposit,3.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,1.0
City Hotel,826,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,826,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,076,No Deposit,3.0
City Hotel,826,No Deposit,3.0
City Hotel,826,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,442,No Deposit,3.0
City Hotel,620,No Deposit,3.0
City Hotel,840,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,528,No Deposit,3.0
City Hotel,620,No Deposit,1.0
City Hotel,250,No Deposit,4.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,156,No Deposit,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,056,No Deposit,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,372,No Deposit,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,724,No Deposit,3.0
City Hotel,276,No Deposit,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,156,No Deposit,2.0
City Hotel,724,No Deposit,3.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,410,No Deposit,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,No Deposit,2.0
City Hotel,616,No Deposit,4.0
City Hotel,372,No Deposit,4.0
City Hotel,036,No Deposit,2.0
City Hotel,156,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,024,No Deposit,4.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,826,No Deposit,3.0
City Hotel,528,No Deposit,4.0
City Hotel,826,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,208,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,372,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,834,No Deposit,2.0
City Hotel,036,No Deposit,2.0
City Hotel,036,No Deposit,2.0
City Hotel,036,No Deposit,1.0
City Hotel,620,No Deposit,5.0
City Hotel,826,No Deposit,2.0
City Hotel,376,No Deposit,1.0
City Hotel,440,No Deposit,2.0
City Hotel,348,No Deposit,2.0
City Hotel,784,No Deposit,1.0
City Hotel,826,No Deposit,4.0
City Hotel,620,No Deposit,2.0
City Hotel,372,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,724,No Deposit,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,1.0
City Hotel,156,No Deposit,2.0
City Hotel,156,No Deposit,2.0
City Hotel,578,No Deposit,3.0
City Hotel,250,No Deposit,3.0
City Hotel,250,No Deposit,1.0
City Hotel,578,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,578,No Deposit,2.0
City Hotel,250,No Deposit,1.0
City Hotel,756,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,250,No Deposit,3.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,4.0
City Hotel,250,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,410,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,076,No Deposit,4.0
City Hotel,620,No Deposit,0.0
City Hotel,250,No Deposit,3.0
City Hotel,076,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,826,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,076,No Deposit,2.0
City Hotel,438,No Deposit,2.0
City Hotel,250,No Deposit,4.0
City Hotel,376,No Deposit,4.0
City Hotel,276,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,620,Non Refund,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,826,No Deposit,1.0
City Hotel,156,No Deposit,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,1.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,380,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,756,No Deposit,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,No Deposit,3.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,528,No Deposit,3.0
City Hotel,372,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,380,No Deposit,3.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,620,Non Refund,2.0
City Hotel,616,No Deposit,3.0
City Hotel,620,Non Refund,2.0
City Hotel,380,No Deposit,2.0
City Hotel,076,No Deposit,4.0
City Hotel,276,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,076,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,170,No Deposit,3.0
City Hotel,724,No Deposit,3.0
City Hotel,380,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,724,No Deposit,3.0
City Hotel,620,No Deposit,3.0
City Hotel,380,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,076,No Deposit,3.0
City Hotel,642,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,826,No Deposit,2.0
City Hotel,442,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,620,No Deposit,4.0
City Hotel,620,No Deposit,3.0
City Hotel,620,No Deposit,4.0
City Hotel,620,No Deposit,3.0
City Hotel,840,No Deposit,1.0
City Hotel,276,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,724,No Deposit,3.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,380,No Deposit,3.0
City Hotel,528,No Deposit,3.0
City Hotel,076,No Deposit,1.0
City Hotel,724,No Deposit,4.0
City Hotel,156,No Deposit,3.0
City Hotel,826,No Deposit,3.0
City Hotel,276,No Deposit,3.0
City Hotel,076,No Deposit,2.0
City Hotel,156,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,826,No Deposit,3.0
City Hotel,156,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,724,No Deposit,2.0
City Hotel,724,No Deposit,3.0
City Hotel,620,No Deposit,4.0
City Hotel,724,No Deposit,3.0
City Hotel,076,No Deposit,3.0
City Hotel,276,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,380,No Deposit,3.0
City Hotel,076,No Deposit,3.0
City Hotel,380,No Deposit,4.0
City Hotel,250,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,380,No Deposit,3.0
City Hotel,276,No Deposit,3.0
City Hotel,076,No Deposit,2.0
City Hotel,380,No Deposit,3.0
City Hotel,056,No Deposit,3.0
City Hotel,024,No Deposit,2.0
City Hotel,024,No Deposit,2.0
City Hotel,276,No Deposit,3.0
City Hotel,826,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,3.0
City Hotel,380,No Deposit,3.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,1.0
City Hotel,380,No Deposit,3.0
City Hotel,380,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,276,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,380,No Deposit,3.0
City Hotel,528,No Deposit,2.0
City Hotel,246,No Deposit,4.0
City Hotel,620,No Deposit,2.0
City Hotel,620,No Deposit,2.0
City Hotel,380,No Deposit,2.0
City Hotel,056,No Deposit,2.0
City Hotel,250,No Deposit,2.0
City Hotel,246,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,076,No Deposit,3.0
City Hotel,012,No Deposit,1.0
City Hotel,024,No Deposit,1.0
City Hotel,156,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,076,No Deposit,2.0
City Hotel,076,No Deposit,2.0
